voter_id,district,age_band,race,turnout_history,gender,education,treatment,prior_turnout_rate,donor_propensity,digital_engagement,contactability_score,issue_salience_score,action_taken,donated,pledged_to_vote,clicked_message,message_label,age_order
160,AZ-01,30-44,White,Low,Male,College+,community_voice,0.7965170439648445,0.19674132214681417,0.5024127717112884,34.58533380789322,68.14361307195412,0,0,0,0,Community Voice,1
161,GA-06,65+,Asian,Low,Female,Some college,economic_security,0.3280363592019234,0.17068882435258456,0.33513121522941963,45.14254187691047,70.29213231257707,1,0,1,0,Economic Security,3
162,WI-03,45-64,Latino,Medium,Female,High school,control,0.663718981505292,0.07047486899706049,0.264436932187112,75.89200959127902,79.12875406380721,0,0,0,1,Control,2
163,TX-32,45-64,White,High,Female,College+,future_forward,0.7482716679705661,0.08981501123555032,0.2788783702764797,63.11963189368319,76.93865442326617,1,0,1,0,Future Forward,2
164,AZ-01,30-44,Black,Medium,Female,Some college,future_forward,0.6144476348289793,0.15413789084911367,0.10234987471680641,26.562171117455335,54.23001575364009,0,0,0,0,Future Forward,1
165,PA-07,65+,Black,Low,Female,College+,community_voice,0.5722135996518244,0.46581052781442966,0.3360911844082309,62.696467676912,72.83256193622263,1,0,1,0,Community Voice,3
166,NC-13,30-44,Black,High,Male,Some college,economic_security,0.827017933108512,0.2726495365178743,0.6505983412696489,59.753470412908776,56.86270884420934,1,0,1,1,Economic Security,1
167,PA-07,18-29,White,Medium,Male,Some college,community_voice,0.4003236657560875,0.1642739632585728,0.3720576237373784,70.00693788573525,35.454411189993195,1,0,1,1,Community Voice,0
168,PA-07,45-64,Multi/Other,High,Male,Some college,economic_security,0.8737516113277587,0.17506564662720578,0.811827088286718,45.08820147888305,55.09561655216912,1,0,1,0,Economic Security,2
169,MI-08,18-29,Black,Low,Male,High school,community_voice,0.6800442982424126,0.06588112545611198,0.6561909229118168,69.27622353908463,55.48388097041838,0,0,0,0,Community Voice,0
170,WI-03,65+,White,Medium,Female,High school,future_forward,0.8161397233875275,0.24837337218929692,0.5399032711992595,56.19143662693981,52.506078274386766,1,0,1,1,Future Forward,3
171,NC-13,30-44,White,High,Male,Some college,control,0.6425714270862604,0.17679990017545058,0.5189288940095684,59.24543071067255,53.98647264685286,1,0,1,1,Control,1
172,PA-07,45-64,White,Medium,Female,College+,community_voice,0.5256315383928565,0.19619255383233708,0.3248074376833266,52.503659188389946,27.061621791008868,0,0,0,0,Community Voice,2
173,PA-07,45-64,White,Low,Female,Some college,future_forward,0.6779783773735196,0.09395899623715132,0.2541973987576345,56.1750142352086,60.514345657012356,1,0,1,1,Future Forward,2
174,GA-06,45-64,White,Low,Female,College+,control,0.6479670201083982,0.413285992446051,0.29715320464543415,77.412766680677,56.61818494055764,1,1,1,1,Control,2
175,AZ-01,45-64,Latino,Medium,Male,College+,control,0.5594991267137248,0.2756133187677443,0.0919179060376092,67.04093726422562,68.67168653929144,0,0,0,0,Control,2
176,NC-13,45-64,White,Low,Female,High school,future_forward,0.42522524274564144,0.43772682089282783,0.16992760705422766,52.33413385750918,37.10718370015212,0,0,0,0,Future Forward,2
177,TX-32,30-44,White,Medium,Male,High school,economic_security,0.832874133644595,0.0787456275470139,0.7303298159005759,49.981172096632655,54.05716565605433,1,0,1,1,Economic Security,1
178,TX-32,18-29,White,High,Male,College+,community_voice,0.796970840847389,0.2397383151600255,0.47565687534648504,31.911571954307437,64.84343935068725,0,0,0,0,Community Voice,0
179,TX-32,18-29,Latino,Low,Male,High school,community_voice,0.6897574457956939,0.32660662731235507,0.7185010335835078,81.06463944029143,47.373648257724504,0,0,0,0,Community Voice,0
180,AZ-01,45-64,Black,Medium,Female,Graduate,community_voice,0.98,0.0933844830804306,0.5259189535927067,62.223396209787815,64.1500211855322,1,0,1,0,Community Voice,2
181,WI-03,30-44,White,Low,Male,High school,economic_security,0.580986494345935,0.6157597121249163,0.6581908805789047,54.38212157687883,61.23126688824608,1,0,1,1,Economic Security,1
182,TX-32,65+,Latino,High,Male,College+,control,0.38598957241352366,0.19186305178646607,0.6399979461683525,83.66933823166676,51.92528804384087,1,0,1,1,Control,3
183,WI-03,30-44,Black,Low,Male,College+,economic_security,0.7495400651980872,0.06129217905175416,0.3001532420193845,40.25029787009598,49.270079928878786,1,0,0,1,Economic Security,1
184,NC-13,45-64,White,High,Male,Graduate,control,0.6927188133838429,0.2387888463140018,0.8537454072984934,73.13541864871414,61.04678036113276,1,0,1,1,Control,2
185,WI-03,18-29,Latino,Medium,Female,Some college,community_voice,0.5514086085885775,0.4420628608850712,0.4770918698365873,51.36729865779062,57.73802153723419,1,0,1,1,Community Voice,0
186,AZ-01,30-44,White,Low,Female,College+,community_voice,0.6458384937076105,0.3785264947653087,0.6645145300813934,50.51746375730147,86.64949154017273,0,0,0,0,Community Voice,1
187,AZ-01,45-64,White,Medium,Female,Some college,control,0.54997504906637,0.37293656886969456,0.5846737444978181,39.846037305707576,68.20161265242534,1,0,1,1,Control,2
188,AZ-01,65+,Asian,Low,Female,High school,economic_security,0.4320792125674477,0.11175338934309817,0.5910952266140236,99.0,66.29201030340153,1,0,1,1,Economic Security,3
189,MI-08,18-29,White,High,Female,High school,control,0.3826504066548189,0.08503445063793336,0.5415160938086905,54.867224800624406,52.38879416031576,0,0,0,0,Control,0
190,GA-06,45-64,Black,Medium,Male,College+,future_forward,0.5579084437502522,0.14676949997615427,0.7695216034499741,54.1886730518351,89.23519728343346,1,0,1,0,Future Forward,2
191,GA-06,65+,White,Low,Male,College+,control,0.41071528642467203,0.24655099311772574,0.8322581457730308,55.84612299954886,70.94178222335701,0,0,0,0,Control,3
192,NC-13,18-29,White,High,Male,Graduate,future_forward,0.7270099508535145,0.2685455407210037,0.449024188427414,83.38371435726876,91.14712411862698,0,0,0,0,Future Forward,0
193,AZ-01,45-64,White,Low,Female,College+,future_forward,0.4814288199951969,0.3445372282252045,0.1654971016987393,99.0,89.28784054558568,1,0,0,1,Future Forward,2
194,PA-07,18-29,White,High,Female,Some college,control,0.7413148767293832,0.5577580881740354,0.7082831764983981,42.25685867370902,69.83764754958094,1,1,1,0,Control,0
195,GA-06,45-64,Black,Low,Male,Some college,economic_security,0.5036043432057679,0.05867967383838518,0.4353591873006288,64.6988539502991,64.26520670183652,1,0,1,1,Economic Security,2
196,PA-07,65+,Black,Low,Female,College+,control,0.5540161807301744,0.10842297019959819,0.1954329017588291,77.5338728895176,30.50617196503873,1,0,1,1,Control,3
197,AZ-01,18-29,Asian,Low,Male,Graduate,control,0.6782731631916888,0.2767426179658583,0.7150070104370746,81.28283813717425,63.45080125069375,1,0,1,1,Control,0
198,MI-08,45-64,Latino,High,Male,Graduate,economic_security,0.6282844650333063,0.02369987495225307,0.5369595715707928,45.68363399230646,74.334266626077,1,0,0,1,Economic Security,2
199,WI-03,18-29,White,Medium,Female,College+,economic_security,0.3594168193643271,0.15136985532489675,0.6244675143528704,59.96409812737179,44.30128418572391,1,0,1,1,Economic Security,0
200,NC-13,45-64,White,Low,Male,Some college,control,0.4111447379295192,0.08360863355637378,0.6841099497777103,26.81888610832831,37.073980831329536,0,0,0,1,Control,2
201,TX-32,30-44,Latino,Low,Female,Some college,future_forward,0.6230825679454267,0.28817747997196974,0.5784646698538902,44.9794834680125,42.70899841142489,0,0,0,0,Future Forward,1
202,PA-07,30-44,Multi/Other,High,Female,Some college,community_voice,0.4891842492725698,0.17690161399390594,0.4828217139818364,40.84429097660818,84.19626782521509,0,0,0,0,Community Voice,1
203,PA-07,45-64,White,Medium,Female,High school,economic_security,0.7002458171112285,0.4430305940152111,0.6097847904903916,77.1887122755154,31.326057251017957,1,0,1,1,Economic Security,2
204,GA-06,18-29,White,High,Female,College+,community_voice,0.6460396770911703,0.24316610833679642,0.6089006940577014,58.54694602698848,84.92311241642652,1,0,1,0,Community Voice,0
205,PA-07,30-44,White,High,Male,Some college,economic_security,0.4271810383140185,0.5456691131163657,0.5901770048052202,51.89945338545543,34.061781423555615,1,0,0,1,Economic Security,1
206,AZ-01,18-29,Latino,Low,Male,College+,future_forward,0.9150749807447441,0.33253337743142763,0.37237010365781775,78.93065697148448,86.33629295598786,1,0,1,1,Future Forward,0
207,TX-32,30-44,Latino,Medium,Female,High school,community_voice,0.5004831952895596,0.3900724635947374,0.6130662233831748,58.927270776596934,36.9791326409254,1,0,1,1,Community Voice,1
208,WI-03,18-29,Black,Medium,Female,Graduate,future_forward,0.3184381049501632,0.44333997440215317,0.5181101382527634,49.852296253744434,53.20738876097906,1,0,1,1,Future Forward,0
209,TX-32,18-29,Latino,Medium,Female,College+,future_forward,0.5687704879496221,0.2720625485985897,0.7899985684666945,77.99542720796381,69.55284382089292,1,0,1,1,Future Forward,0
210,AZ-01,45-64,Latino,Medium,Female,Some college,control,0.20030395962116232,0.30701827643841395,0.5430804137325181,67.3148551948041,39.32910673245666,0,0,0,0,Control,2
211,MI-08,45-64,Black,Low,Male,Some college,control,0.33367766925702896,0.34952315936803446,0.47749004435810155,52.31401057130422,81.95020063498326,1,0,1,1,Control,2
212,MI-08,18-29,White,High,Female,College+,future_forward,0.5542748712102235,0.19711620687405254,0.7475016941528755,48.668537623849346,53.45554042971824,0,0,0,0,Future Forward,0
213,AZ-01,45-64,Black,High,Male,College+,control,0.3810410636552189,0.571675406364669,0.18263814209887413,26.47945806328204,43.02570634362421,1,0,1,1,Control,2
214,PA-07,45-64,White,Low,Female,High school,economic_security,0.48046657454241204,0.21716391009737424,0.4557662266373257,56.70050012616174,59.79991900965384,1,0,0,1,Economic Security,2
215,TX-32,30-44,Latino,Medium,Male,Some college,future_forward,0.31129935818210985,0.3377010756553432,0.6384640544599688,58.36385798187811,26.085647319606444,1,0,1,1,Future Forward,1
216,MI-08,30-44,White,Medium,Male,High school,future_forward,0.6030308952968508,0.41574439848774564,0.1334277576491442,60.379980410866956,62.45783303617156,0,0,0,0,Future Forward,1
217,WI-03,18-29,White,Medium,Male,Some college,economic_security,0.43420403870739044,0.045376058566228054,0.5812636012591214,51.71984762747601,33.20326779910027,0,0,0,0,Economic Security,0
218,TX-32,45-64,Black,High,Male,High school,future_forward,0.7986336878722649,0.21219058276632238,0.2303271354940569,61.70758917754682,56.27735044025997,1,0,0,1,Future Forward,2
219,GA-06,18-29,Latino,Medium,Female,College+,economic_security,0.5188521350808568,0.1555142080151374,0.5885571499049662,53.20855897159651,42.44826639332534,1,0,1,1,Economic Security,0
220,TX-32,30-44,White,Medium,Male,Some college,future_forward,0.707551448046536,0.4754745279092946,0.3915236979251222,67.79102381130559,43.63136992574064,1,0,1,1,Future Forward,1
221,WI-03,30-44,Asian,Medium,Male,College+,community_voice,0.42495746476283575,0.4380052489813501,0.3263405913270091,41.167301829563456,77.23004198472071,0,0,0,0,Community Voice,1
222,GA-06,30-44,Multi/Other,Low,Female,College+,community_voice,0.721925885703527,0.032249400952050825,0.40214440151810754,77.20849808725117,56.00834100512707,0,0,0,1,Community Voice,1
223,PA-07,45-64,Multi/Other,Medium,Female,Graduate,community_voice,0.4620100102571862,0.5451474453850617,0.6964363036118707,31.609839033363578,71.21599923989747,1,1,1,1,Community Voice,2
224,PA-07,18-29,Asian,Medium,Female,High school,economic_security,0.7314390109533125,0.3435187156965362,0.632803434826029,90.6868793484029,47.34382352731354,0,0,0,0,Economic Security,0
225,PA-07,30-44,Black,Low,Male,College+,future_forward,0.3014899782614276,0.10509656439712789,0.18923142143322927,43.489173100755465,62.30743601047254,0,0,0,0,Future Forward,1
226,AZ-01,30-44,White,Medium,Female,Graduate,future_forward,0.7527253805447299,0.4071061999979613,0.48520330933880823,43.77755167348781,87.60975962837156,1,0,0,1,Future Forward,1
227,PA-07,30-44,Latino,Medium,Female,College+,control,0.5551977143909894,0.09851550518552646,0.10280489235264395,41.92067745260826,57.150592816875424,0,0,0,0,Control,1
228,PA-07,45-64,Black,Medium,Female,Some college,control,0.5609960826471605,0.5313057152474537,0.5667506753820837,74.46375962679195,64.62777024010104,1,0,1,1,Control,2
229,TX-32,18-29,White,Medium,Male,High school,future_forward,0.6160475503315055,0.1514794782924477,0.9383052899618298,54.41390601501484,73.33122356685703,1,1,1,1,Future Forward,0
230,TX-32,65+,Black,Medium,Female,Graduate,future_forward,0.6793124660341106,0.48967885384286036,0.33096282711468705,66.77424078872578,46.40561248672666,1,0,1,0,Future Forward,3
231,MI-08,65+,White,High,Male,High school,economic_security,0.4697733207851333,0.26669769664310017,0.7186042166834021,78.13671435383912,64.67907865457579,0,0,0,1,Economic Security,3
232,TX-32,18-29,Black,High,Male,Graduate,economic_security,0.7787700501338025,0.36342377125514197,0.5842556159491505,67.13700364790537,26.85111108727172,1,0,1,0,Economic Security,0
233,WI-03,30-44,Multi/Other,Medium,Male,High school,community_voice,0.6798829998943634,0.06386813061507245,0.42104906084430765,14.957353845347171,63.86460630543962,1,0,1,1,Community Voice,1
234,WI-03,30-44,Black,High,Male,Graduate,economic_security,0.5285720801178732,0.12049313182019795,0.08145891354542431,68.08634666829765,72.4671591080488,1,0,1,0,Economic Security,1
235,GA-06,30-44,White,Medium,Female,High school,community_voice,0.3636209609092491,0.42201116996843024,0.41889649172892796,51.1001607936216,36.860228351584425,1,0,1,1,Community Voice,1
236,AZ-01,18-29,Latino,Low,Male,High school,community_voice,0.7472007969915091,0.4567429711474568,0.5176610482099889,59.39743463252818,57.10201266344499,1,0,1,0,Community Voice,0
237,PA-07,30-44,Latino,Medium,Male,High school,community_voice,0.6973690424844502,0.3713500649886176,0.4390406157511205,64.18786655275647,56.26313228855393,1,0,1,1,Community Voice,1
238,GA-06,45-64,Latino,Low,Female,College+,community_voice,0.5774378585332743,0.2725206362659272,0.5157465527533535,40.98097398552474,51.47903725562831,0,0,0,0,Community Voice,2
239,NC-13,18-29,White,Medium,Male,Graduate,control,0.5478596116125917,0.6447601008929437,0.3570620020447172,58.85249694368377,38.448277881853016,0,0,0,1,Control,0
240,WI-03,45-64,White,High,Male,Some college,community_voice,0.25112996508817054,0.4914376400886479,0.57433409654343,55.363731066186986,39.81603234406701,1,0,0,1,Community Voice,2
241,MI-08,45-64,Asian,Low,Male,College+,future_forward,0.44195038304483014,0.8659474040557387,0.4734855810415049,63.69259147476646,37.011976406806774,0,0,0,0,Future Forward,2
242,MI-08,45-64,Black,Medium,Male,Some college,control,0.6131718322574875,0.11175734697379043,0.30610003910659805,64.88216339447614,82.07503668653456,1,0,1,1,Control,2
243,NC-13,65+,White,Medium,Female,Some college,economic_security,0.34871407178123903,0.6044108756906743,0.7859974454024984,39.098667823239126,52.88959374343529,0,0,0,0,Economic Security,3
244,PA-07,45-64,Latino,Medium,Female,Some college,economic_security,0.6451854680360113,0.3256144439204559,0.2816478536160432,49.21917714575293,82.99035928123685,1,1,1,1,Economic Security,2
245,AZ-01,45-64,Latino,Low,Male,Some college,control,0.7966353328501439,0.019987596334436822,0.4596845667582489,58.270167298567706,66.99303419452906,0,0,0,0,Control,2
246,MI-08,65+,White,Medium,Female,Graduate,community_voice,0.47136029391545825,0.3940557466466529,0.30290196951168774,78.70091865790985,80.54920921228599,1,0,1,1,Community Voice,3
247,GA-06,45-64,Latino,Medium,Male,College+,control,0.6026997749920731,0.3303772241396604,0.5888571090662847,35.319668998044435,50.74578139572299,1,0,1,1,Control,2
248,PA-07,45-64,White,Low,Male,Some college,control,0.6752056627437981,0.12263786201082047,0.6041889174873137,76.56929665415967,77.43402123177079,0,0,0,0,Control,2
249,TX-32,30-44,Multi/Other,Low,Female,Some college,community_voice,0.5625796323743376,0.3577596350746693,0.6171035650898321,44.142570584366254,70.68297302011982,0,0,0,0,Community Voice,1
250,MI-08,45-64,Black,Low,Female,College+,control,0.503715879561975,0.2229005232940396,0.18427875886366132,62.561838961126796,66.18477003840637,1,0,1,1,Control,2
251,MI-08,45-64,White,Medium,Male,High school,economic_security,0.5069501351843374,0.2499542733533792,0.3682621822173696,59.03229999672957,61.52199838866846,1,0,1,1,Economic Security,2
252,NC-13,45-64,Black,Medium,Male,College+,future_forward,0.7712419598257333,0.2698770351648239,0.242167252525522,95.96683799520635,60.224283016312015,0,0,0,0,Future Forward,2
253,GA-06,30-44,Latino,Medium,Female,High school,community_voice,0.7436823617668216,0.6234604766141367,0.7609377146073857,35.63043115800302,77.15584422438555,1,0,0,1,Community Voice,1
254,GA-06,45-64,White,Low,Male,Some college,community_voice,0.6068721363335025,0.13069807831839958,0.5296988937537709,74.3448889792054,61.29339369822783,0,0,0,0,Community Voice,2
